# VG;DATA INICIO OP.;TIPO TRUQUE;TIPO RODA;PAD?;PROC. FAB. RODA;DUR. RODA [HB];DATA MED.;KM;CLASSE VIDA ARO;TAPE INI.;TROCA ROD?;POS. ROR.;"ID (""CPF"") PL"
HPT 030243-1;43174;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43608;117442;NOVA;;NÃO;4R;43608_HPT_0302431_4R
HPT 030243-1;43174;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43608;117442;NOVA;;NÃO;4L;43608_HPT_0302431_4L
HPT 030243-1;43174;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43608;117442;NOVA;;NÃO;3L;43608_HPT_0302431_3L
HPT 030243-1;43174;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43608;117442;NOVA;;NÃO;2L;43608_HPT_0302431_2L
HPT 030243-1;43174;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43608;117442;NOVA;;NÃO;1L;43608_HPT_0302431_1L
HFT 840859-9;43171;Ride Master;K36;BORRACHA ESTREITO (Vibtech);FUNDIDA;;43608;121680;NOVA;;NÃO;1R;43608_HFT_8408599_1R
HFT 840859-9;43171;Ride Master;K36;BORRACHA ESTREITO (Vibtech);FUNDIDA;;43608;121680;NOVA;;NÃO;2R;43608_HFT_8408599_2R
HFT 840859-9;43171;Ride Master;K36;BORRACHA ESTREITO (Vibtech);FUNDIDA;;43608;121680;NOVA;;NÃO;3R;43608_HFT_8408599_3R
HFT 840859-9;43171;Ride Master;K36;BORRACHA ESTREITO (Vibtech);FUNDIDA;;43608;121680;NOVA;;NÃO;4R;43608_HFT_8408599_4R
HFT 840859-9;43171;Ride Master;K36;BORRACHA ESTREITO (Vibtech);FUNDIDA;;43608;121680;NOVA;;NÃO;4L;43608_HFT_8408599_4L
HFT 840859-9;43171;Ride Master;K36;BORRACHA ESTREITO (Vibtech);FUNDIDA;;43608;121680;NOVA;;NÃO;3L;43608_HFT_8408599_3L
HFT 840859-9;43171;Ride Master;K36;BORRACHA ESTREITO (Vibtech);FUNDIDA;;43608;121680;NOVA;;NÃO;2L;43608_HFT_8408599_2L
HFT 840859-9;43171;Ride Master;K36;BORRACHA ESTREITO (Vibtech);FUNDIDA;;43608;121680;NOVA;;NÃO;1L;43608_HFT_8408599_1L
HFT 841915-9;43181;Ride Control;K36;;FUNDIDA;;;;NOVA;;NÃO;1R;_HFT_8419159_1R
HFT 841915-9;43181;Ride Control;K36;;FUNDIDA;;;;NOVA;;NÃO;2R;_HFT_8419159_2R
HFT 841915-9;43181;Ride Control;K36;;FORJADA (STANDARD STEEL);;;;NOVA;;NÃO;3R;_HFT_8419159_3R
HFT 841915-9;43181;Ride Control;K36;;FORJADA (STANDARD STEEL);;;;NOVA;;NÃO;4R;_HFT_8419159_4R
HFT 841915-9;43181;Ride Control;K36;;FORJADA (STANDARD STEEL);;;;NOVA;;NÃO;4L;_HFT_8419159_4L
HFT 841915-9;43181;Ride Control;K36;;FORJADA (STANDARD STEEL);;;;NOVA;;NÃO;3L;_HFT_8419159_3L
HFT 841915-9;43181;Ride Control;K36;;FUNDIDA;;;;NOVA;;NÃO;2L;_HFT_8419159_2L
HFT 841915-9;43181;Ride Control;K36;;FUNDIDA;;;;NOVA;;NÃO;1L;_HFT_8419159_1L
HFT 841355-0;43124;Ride Master;K36;BORRACHA ESTREITO (Vibtech);FUNDIDA;;43643;141398;NOVA;;NÃO;1R;43643_HFT_8413550_1R
HFT 841355-0;43124;Ride Master;K36;BORRACHA ESTREITO (Vibtech);FUNDIDA;;43643;141398;NOVA;;NÃO;2R;43643_HFT_8413550_2R
HFT 841355-0;43124;Ride Master;K36;BORRACHA ESTREITO (Vibtech);FUNDIDA;;43643;141398;NOVA;;NÃO;3R;43643_HFT_8413550_3R
HFT 841355-0;43124;Ride Master;K36;BORRACHA ESTREITO (Vibtech);FUNDIDA;;43643;141398;NOVA;;NÃO;4R;43643_HFT_8413550_4R
HFT 841355-0;43124;Ride Master;K36;BORRACHA ESTREITO (Vibtech);FUNDIDA;;43643;141398;NOVA;;NÃO;4L;43643_HFT_8413550_4L
HFT 841355-0;43124;Ride Master;K36;BORRACHA ESTREITO (Vibtech);FUNDIDA;;43643;141398;NOVA;;NÃO;3L;43643_HFT_8413550_3L
HFT 841355-0;43124;Ride Master;K36;BORRACHA ESTREITO (Vibtech);FUNDIDA;;43643;141398;NOVA;;NÃO;2L;43643_HFT_8413550_2L
HFT 841355-0;43124;Ride Master;K36;BORRACHA ESTREITO (Vibtech);FUNDIDA;;43643;141398;NOVA;;NÃO;1L;43643_HFT_8413550_1L
HFT 842231-1;43237;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43592;87849;NOVA;242;NÃO;1R;43592_HFT_8422311_1R
HFT 842231-1;43237;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43592;87849;NOVA;240;NÃO;2R;43592_HFT_8422311_2R
HFT 842231-1;43237;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43592;87849;NOVA;242;NÃO;3R;43592_HFT_8422311_3R
HFT 842231-1;43237;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43592;87849;NOVA;242;NÃO;4R;43592_HFT_8422311_4R
HFT 842231-1;43237;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43592;87849;NOVA;242;NÃO;4L;43592_HFT_8422311_4L
HFT 842231-1;43237;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43592;87849;NOVA;242;NÃO;3L;43592_HFT_8422311_3L
HFT 842231-1;43237;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43592;87849;NOVA;240;NÃO;2L;43592_HFT_8422311_2L
HFT 842231-1;43237;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43592;87849;NOVA;242;NÃO;1L;43592_HFT_8422311_1L
HPT 030212-1;43175;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43594;90831;NOVA;;NÃO;1R;43594_HPT_0302121_1R
HPT 030212-1;43175;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43594;90831;NOVA;;NÃO;2R;43594_HPT_0302121_2R
HPT 030212-1;43175;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43594;90831;NOVA;;NÃO;3R;43594_HPT_0302121_3R
HPT 030212-1;43175;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43594;90831;NOVA;;NÃO;4R;43594_HPT_0302121_4R
HPT 030212-1;43175;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43594;90831;NOVA;;NÃO;4L;43594_HPT_0302121_4L
HPT 030212-1;43175;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43594;90831;NOVA;;NÃO;3L;43594_HPT_0302121_3L
HPT 030212-1;43175;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43594;90831;NOVA;;NÃO;2L;43594_HPT_0302121_2L
HPT 030212-1;43175;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43594;90831;NOVA;;NÃO;1L;43594_HPT_0302121_1L
HFT 842335-1;43277;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43606;85351;NOVA;;NÃO;1R;43606_HFT_8423351_1R
HFT 842335-1;43277;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43606;85351;NOVA;;NÃO;2R;43606_HFT_8423351_2R
HFT 842335-1;43277;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43606;85351;NOVA;;NÃO;3R;43606_HFT_8423351_3R
HFT 842335-1;43277;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43606;85351;NOVA;;NÃO;4R;43606_HFT_8423351_4R
HFT 842335-1;43277;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43606;85351;NOVA;;NÃO;4L;43606_HFT_8423351_4L
HFT 842335-1;43277;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43606;85351;NOVA;;NÃO;3L;43606_HFT_8423351_3L
HFT 842335-1;43277;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43606;85351;NOVA;;NÃO;2L;43606_HFT_8423351_2L
HFT 842335-1;43277;Ride Control;K36;POLÍMERO LARGO;FUNDIDA;;43606;85351;NOVA;;NÃO;1L;43606_HFT_8423351_1L
HFT 842354-7;43335;Ride Control;K36;NÃO;FUNDIDA;;43662;74585;NOVA;;NÃO;1R;43662_HFT_8423547_1R
HFT 842354-7;43335;Ride Control;K36;NÃO;FUNDIDA;;43662;74585;USINADA;;NÃO;2R;43662_HFT_8423547_2R
HFT 842354-7;43335;Ride Control;K36;NÃO;FUNDIDA;;43662;74585;NOVA;;NÃO;3R;43662_HFT_8423547_3R
HFT 842354-7;43335;Ride Control;K36;NÃO;FUNDIDA;;43662;74585;NOVA;;NÃO;4R;43662_HFT_8423547_4R
HFT 842354-7;43335;Ride Control;K36;NÃO;FUNDIDA;;43662;74585;NOVA;;NÃO;4L;43662_HFT_8423547_4L
HFT 842354-7;43335;Ride Control;K36;NÃO;FUNDIDA;;43662;74585;NOVA;;NÃO;3L;43662_HFT_8423547_3L
HFT 842354-7;43335;Ride Control;K36;NÃO;FUNDIDA;;43662;74585;USINADA;;NÃO;2L;43662_HFT_8423547_2L
HFT 842354-7;43335;Ride Control;K36;NÃO;FUNDIDA;;43662;74585;NOVA;;NÃO;1L;43662_HFT_8423547_1L
HFT 842103-0;43515;Ride Control;K36;BORRACHA LARGO (Vibtech);FUNDIDA;;43593;20395;NOVA;241;NÃO;1R;43593_HFT_8421030_1R
HFT 842103-0;43515;Ride Control;K36;BORRACHA LARGO (Vibtech);FUNDIDA;;43593;20395;NOVA;242;NÃO;2R;43593_HFT_8421030_2R
HFT 842103-0;43515;Ride Control;K36;BORRACHA LARGO (Vibtech);FUNDIDA;;43593;20395;NOVA;235;NÃO;3R;43593_HFT_8421030_3R
HFT 842103-0;43515;Ride Control;K36;BORRACHA LARGO (Vibtech);FUNDIDA;;43593;20395;NOVA;240;NÃO;4R;43593_HFT_8421030_4R
HFT 842103-0;43515;Ride Control;K36;BORRACHA LARGO (Vibtech);FUNDIDA;;43593;20395;NOVA;240;NÃO;4L;43593_HFT_8421030_4L
HFT 842103-0;43515;Ride Control;K36;BORRACHA LARGO (Vibtech);FUNDIDA;;43593;20395;NOVA;235;NÃO;3L;43593_HFT_8421030_3L
HFT 842103-0;43515;Ride Control;K36;BORRACHA LARGO (Vibtech);FUNDIDA;;43593;20395;NOVA;242;NÃO;2L;43593_HFT_8421030_2L
HFT 842103-0;43515;Ride Control;K36;BORRACHA LARGO (Vibtech);FUNDIDA;;43593;20395;NOVA;241;NÃO;1L;43593_HFT_8421030_1L
HFT 841944-2;43514;Ride Control;K36 (Eixo Tub);BORRACHA LARGO (Vibtech);FUNDIDA;;43606;23659;NOVA;;NÃO;1R;43606_HFT_8419442_1R
HFT 841944-2;43514;Ride Control;K36 (Eixo Tub);BORRACHA LARGO (Vibtech);FUNDIDA;;43606;23659;NOVA;;NÃO;2R;43606_HFT_8419442_2R
HFT 841944-2;43514;Ride Control;K36 (Eixo Tub);BORRACHA LARGO (Vibtech);FUNDIDA;;43606;23659;NOVA;;NÃO;3R;43606_HFT_8419442_3R
HFT 841944-2;43514;Ride Control;K36 (Eixo Tub);BORRACHA LARGO (Vibtech);FUNDIDA;;43606;23659;NOVA;;NÃO;4R;43606_HFT_8419442_4R
HFT 841944-2;43514;Ride Control;K36 (Eixo Tub);BORRACHA LARGO (Vibtech);FUNDIDA;;43606;23659;NOVA;;NÃO;4L;43606_HFT_8419442_4L
HFT 841944-2;43514;Ride Control;K36 (Eixo Tub);BORRACHA LARGO (Vibtech);FUNDIDA;;43606;23659;NOVA;;NÃO;3L;43606_HFT_8419442_3L
HFT 841944-2;43514;Ride Control;K36 (Eixo Tub);BORRACHA LARGO (Vibtech);FUNDIDA;;43606;23659;NOVA;;NÃO;2L;43606_HFT_8419442_2L
HFT 841944-2;43514;Ride Control;K36 (Eixo Tub);BORRACHA LARGO (Vibtech);FUNDIDA;;43606;23659;NOVA;;NÃO;1L;43606_HFT_8419442_1L
HPT 032627-5;43381;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;1R;_HPT_0326275_1R
HPT 032627-5;43381;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;2R;_HPT_0326275_2R
HPT 032627-5;43381;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3R;_HPT_0326275_3R
HPT 032627-5;43381;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;4R;_HPT_0326275_4R
HPT 032627-5;43381;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;4L;_HPT_0326275_4L
HPT 032627-5;43381;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3L;_HPT_0326275_3L
HPT 032627-5;43381;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;2L;_HPT_0326275_2L
HPT 032627-5;43381;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;1L;
HFT 842088-2;43373;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;1R;
HFT 842088-2;43373;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;2R;
HFT 842088-2;43373;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3R;
HFT 842088-2;43373;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;4R;
HFT 842088-2;43373;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;4L;
HFT 842088-2;43373;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3L;
HFT 842088-2;43373;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;2L;
HFT 842088-2;43373;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;1L;
HFT 055577-1;43404;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;1R;
HFT 055577-1;43404;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;2R;
HFT 055577-1;43404;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3R;
HFT 055577-1;43404;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;4R;
HFT 055577-1;43404;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;4L;
HFT 055577-1;43404;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3L;
HFT 055577-1;43404;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;2L;
HFT 055577-1;43404;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;1L;
HFT 099177-5;43389;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;1R;
HFT 099177-5;43389;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;2R;
HFT 099177-5;43389;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3R;
HFT 099177-5;43389;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;4R;
HFT 099177-5;43389;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;4L;
HFT 099177-5;43389;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3L;
HFT 099177-5;43389;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;2L;
HFT 099177-5;43389;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;1L;
HFT 055709-9;43388;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;1R;
HFT 055709-9;43388;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;2R;
HFT 055709-9;43388;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3R;
HFT 055709-9;43388;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;4R;
HFT 055709-9;43388;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;4L;
HFT 055709-9;43388;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3L;
HFT 055709-9;43388;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;2L;
HFT 055709-9;43388;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;1L;
HPT 031866-3;43392;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;1R;
HPT 031866-3;43392;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;2R;
HPT 031866-3;43392;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3R;
HPT 031866-3;43392;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;4R;
HPT 031866-3;43392;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;4L;
HPT 031866-3;43392;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3L;
HPT 031866-3;43392;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;2L;
HPT 031866-3;43392;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;1L;
HPT 033594-1;43391;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;1R;
HPT 033594-1;43391;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;2R;
HPT 033594-1;43391;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3R;
HPT 033594-1;43391;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;4R;
HPT 033594-1;43391;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;4L;
HPT 033594-1;43391;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3L;
HPT 033594-1;43391;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;2L;
HPT 033594-1;43391;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;1L;
HFT 842004-1;43431;Ride Control;K36;;FUNDIDA;;;;NOVA;;;1R;
HFT 842004-1;43431;Ride Control;K36;;FUNDIDA;;;;NOVA;;;2R;
HFT 842004-1;43431;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3R;
HFT 842004-1;43431;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;4R;
HFT 842004-1;43431;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;4L;
HFT 842004-1;43431;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3L;
HFT 842004-1;43431;Ride Control;K36;;FUNDIDA;;;;NOVA;;;2L;
HFT 842004-1;43431;Ride Control;K36;;FUNDIDA;;;;NOVA;;;1L;
HPT 844267-3;43432;Ride Master;K36;;FUNDIDA;;;;NOVA;;;1R;
HPT 844267-3;43432;Ride Master;K36;;FUNDIDA;;;;NOVA;;;2R;
HPT 844267-3;43432;Ride Master;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3R;
HPT 844267-3;43432;Ride Master;K36 (Microligada);;FUNDIDA;;;;NOVA;;;4R;
HPT 844267-3;43432;Ride Master;K36 (Microligada);;FUNDIDA;;;;NOVA;;;4L;
HPT 844267-3;43432;Ride Master;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3L;
HPT 844267-3;43432;Ride Master;K36;;FUNDIDA;;;;NOVA;;;2L;
HPT 844267-3;43432;Ride Master;K36;;FUNDIDA;;;;NOVA;;;1L;
HFT 099082-5;43434;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;1R;
HFT 099082-5;43434;Ride Control;K36;;FUNDIDA;;;;NOVA;;;2R;
HFT 099082-5;43434;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3R;
HFT 099082-5;43434;Ride Control;K36;;FUNDIDA;;;;NOVA;;;4R;
HFT 099082-5;43434;Ride Control;K36;;FUNDIDA;;;;NOVA;;;4L;
HFT 099082-5;43434;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3L;
HFT 099082-5;43434;Ride Control;K36;;FUNDIDA;;;;NOVA;;;2L;
HFT 099082-5;43434;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;1L;
HPT 030087-0;43434;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;1R;
HPT 030087-0;43434;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;2R;
HPT 030087-0;43434;Ride Control;K36;;FUNDIDA;;;;NOVA;;;3R;
HPT 030087-0;43434;Ride Control;K36;;FUNDIDA;;;;NOVA;;;4R;
HPT 030087-0;43434;Ride Control;K36;;FUNDIDA;;;;NOVA;;;4L;
HPT 030087-0;43434;Ride Control;K36;;FUNDIDA;;;;NOVA;;;3L;
HPT 030087-0;43434;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;2L;
HPT 030087-0;43434;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;1L;
HPT 031121-9;43467;Ride Control;K36;;FUNDIDA;;;;NOVA;;;1R;
HPT 031121-9;43467;Ride Control;K36;;FUNDIDA;;;;NOVA;;;2R;
HPT 031121-9;43467;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3R;
HPT 031121-9;43467;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;4R;
HPT 031121-9;43467;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;4L;
HPT 031121-9;43467;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3L;
HPT 031121-9;43467;Ride Control;K36;;FUNDIDA;;;;NOVA;;;2L;
HPT 031121-9;43467;Ride Control;K36;;FUNDIDA;;;;NOVA;;;1L;
HFT 842082-3;43467;Ride Control;K36;;FUNDIDA;;;;NOVA;;;1R;
HFT 842082-3;43467;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;2R;
HFT 842082-3;43467;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3R;
HFT 842082-3;43467;Ride Control;K36;;FUNDIDA;;;;NOVA;;;4R;
HFT 842082-3;43467;Ride Control;K36;;FUNDIDA;;;;NOVA;;;4L;
HFT 842082-3;43467;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3L;
HFT 842082-3;43467;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;2L;
HFT 842082-3;43467;Ride Control;K36;;FUNDIDA;;;;NOVA;;;1L;
HPT 031766-7;43476;Ride Control;K36;;FUNDIDA;;;;NOVA;;;1R;
HPT 031766-7;43476;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;2R;
HPT 031766-7;43476;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3R;
HPT 031766-7;43476;Ride Control;K36;;FUNDIDA;;;;NOVA;;;4R;
HPT 031766-7;43476;Ride Control;K36;;FUNDIDA;;;;NOVA;;;4L;
HPT 031766-7;43476;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3L;
HPT 031766-7;43476;Ride Control;K36 (Microligada);;FUNDIDA;;;;NOVA;;;2L;
HPT 031766-7;43476;Ride Control;K36;;FUNDIDA;;;;NOVA;;;1L;
HFT 091100-3;43503;Ride Master;K36;;FUNDIDA;;;;NOVA;;;1R;
HFT 091100-3;43503;Ride Master;K36 (Microligada);;FUNDIDA;;;;NOVA;;;2R;
HFT 091100-3;43503;Ride Master;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3R;
HFT 091100-3;43503;Ride Master;K36;;FUNDIDA;;;;NOVA;;;4R;
HFT 091100-3;43503;Ride Master;K36;;FUNDIDA;;;;NOVA;;;4L;
HFT 091100-3;43503;Ride Master;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3L;
HFT 091100-3;43503;Ride Master;K36 (Microligada);;FUNDIDA;;;;NOVA;;;2L;
HFT 091100-3;43503;Ride Master;K36;;FUNDIDA;;;;NOVA;;;1L;
HFT 841354-1;43555;Ride Master;K36;;FUNDIDA;;;;NOVA;;;1R;
HFT 841354-1;43555;Ride Master;K36 (Microligada);;FUNDIDA;;;;NOVA;;;2R;
HFT 841354-1;43555;Ride Master;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3R;
HFT 841354-1;43555;Ride Master;K36;;FUNDIDA;;;;NOVA;;;4R;
HFT 841354-1;43555;Ride Master;K36;;FUNDIDA;;;;NOVA;;;4L;
HFT 841354-1;43555;Ride Master;K36 (Microligada);;FUNDIDA;;;;NOVA;;;3L;
HFT 841354-1;43555;Ride Master;K36 (Microligada);;FUNDIDA;;;;NOVA;;;2L;
HFT 841354-1;43555;Ride Master;K36;;FUNDIDA;;;;NOVA;;;1L;
